"_G3","_G2","_G1","_SID","_SREF","_GEO","State","County","Payam","School","Type","P1F","P1M","P2F","P2M","P3F","P3M","P4F","P4M","P5F","P5M","P6F","P6M","P7F","P7M","P8F","P8M","PFO","PMO","PTF","PTM","TOTP","S1F","S1M","S2F","S2M","S3F","S3M","S4F","S4M","SFO","SMO","STF","STM","TOTS","OTHRF","OTHRM","TOTO","AES_TF","AES_TM","TOT_AES","ALP_TF","ALP_TM","TOT_ALP","ECD_TF","ECD_TM","TOT_ECD","NUR_TF","NUR_TM","TOT_NUR","PRE_TF","PRE_TM","TOT_PRE","TTI_TF","TTI_TM","TOT_TTI","TVET_TF","TVET_TM","TOT_TVET","UNI_TF","UNI_TM","TOT_UNI","TOTAL"
"Amadi","Mundri West County","Kotobi","6526","KOS","28","AMA","Mundri West County","Kotobi","Kotobi Upper Primary School [KOS]","Primary","26","33","36","52","15","29","28","24","24","37","19","31","9","16","59","72","0","0","216","294","510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","510"
"Amadi","Mundri West County","Kotobi","6527","LNJ","28","AMA","Mundri West County","Kotobi","Langua Primary School [LNJ]","Primary","73","83","35","43","32","30","22","30","23","29","16","20","0","0","0","0","0","0","201","235","436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","436"
"Amadi","Mundri West County","Kotobi","6528","MNI","28","AMA","Mundri West County","Kotobi","Mandi Primary School [MNI]","Primary","90","96","28","28","27","27","16","18","8","13","3","9","4","6","5","5","0","0","181","202","383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","383"
"Amadi","Mundri West County","Kotobi","6529","MDZ","28","AMA","Mundri West County","Kotobi","Medewu Primary School [MDZ]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mundri West County","Mundri","6533","AOB","28","AMA","Mundri West County","Mundri","Abobo Primary School [AOB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mundri West County","Mundri","6542","AMP","28","AMA","Mundri West County","Mundri","Ama-Alo Model Primary School [AMP]","Primary","99","83","81","128","55","64","22","35","57","60","19","13","14","28","14","31","0","0","361","442","803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","803"
"Amadi","Mundri West County","Mundri","6954","PAR","28","AMA","Mundri West County","Mundri","Baya primary school [PAR]","Primary","50","54","48","56","51","53","38","40","41","63","58","20","28","50","48","55","0","0","362","391","753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","753"
"Amadi","Mundri West County","Mundri","7847","CMJ","28","AMA","Mundri West County","Mundri","Comprehensive Academy [CMJ]","Secondary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mundri West County","Mundri","8760","EMR","28","AMA","Mundri West County","Mundri","Emma Primary School [EMR]","Primary","166","174","14","39","10","19","26","34","26","21","15","18","6","6","0","0","0","0","263","311","574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","574"
"Amadi","Mundri West County","Mundri","12285","EAM","28","AMA","Mundri West County","Mundri","Emmanuel And Moni Primary School [EAM]","Primary","25","27","12","14","10","16","24","28","31","21","0","0","0","0","0","0","0","0","102","106","208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208"
"Amadi","Mundri West County","Mundri","8761","FFK","28","AMA","Mundri West County","Mundri","Foki Primary School [FFK]","Primary","69","61","12","14","13","13","14","12","17","9","19","7","12","8","0","0","0","0","156","124","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280"
"Amadi","Mundri West County","Mundri","8759","GLR","28","AMA","Mundri West County","Mundri","Gloria Primary School [GLR]","Primary","45","31","38","40","71","57","50","25","62","42","56","48","0","0","0","0","0","0","322","243","565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","565"
"Amadi","Mundri West County","Mundri","6534","GLC","28","AMA","Mundri West County","Mundri","Gullu I Primary School [GLC]","Primary","44","40","27","25","18","17","17","21","10","16","0","0","0","0","0","0","0","0","116","119","235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","235"
"Amadi","Mundri West County","Mundri","8289","HBA","28","AMA","Mundri West County","Mundri","Hai Baraka Primary School [HBA]","Primary","119","101","28","22","23","29","13","13","21","16","15","11","0","0","0","0","0","0","219","192","411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","411"
"Amadi","Mundri West County","Mundri","6543","HAS","28","AMA","Mundri West County","Mundri","Hai Malakal Primary School [HAS]","Primary","42","36","40","32","37","32","37","31","19","51","23","46","23","55","22","49","0","0","243","332","575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","575"
"Amadi","Mundri West County","Mundri","6532","JNG","28","AMA","Mundri West County","Mundri","Janga Primary School (Goribalau) [JNG]","Primary","39","38","29","23","22","30","21","31","13","12","11","13","0","0","0","0","0","0","135","147","282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","282"
"Amadi","Mundri West County","Mundri","6546","JRA","28","AMA","Mundri West County","Mundri","Jarangala primary [JRA]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mundri West County","Mundri","6535","LNL","28","AMA","Mundri West County","Mundri","Lendreywa Primary School [LNL]","Primary","48","47","35","34","34","31","26","21","25","22","21","25","0","0","0","0","0","0","189","180","369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","369"
"Amadi","Mundri West County","Mundri","6540","MIK","28","AMA","Mundri West County","Mundri","Marikalanga Primary School [MIK]","Primary","56","48","42","36","36","34","31","44","31","65","19","32","25","27","19","7","0","0","259","293","552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","552"
"Amadi","Mundri West County","Mundri","6536","MQS","28","AMA","Mundri West County","Mundri","Mbara Primary School [MQS]","Primary","36","42","28","58","28","39","33","45","24","28","15","37","10","13","4","16","0","0","178","278","456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","456"
"Amadi","Mundri West County","Mundri","6544","MSY","28","AMA","Mundri West County","Mundri","Miri-Magya Primary School [MSY]","Primary","26","26","37","33","24","36","15","11","15","11","14","16","0","0","0","0","0","0","131","133","264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","264"
"Amadi","Mundri West County","Mundri","6549","MOH","28","AMA","Mundri West County","Mundri","Motherland Secondary school [MOH]","Secondary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","60","17","62","20","51","6","25","0","0","70","198","268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","268"
"Amadi","Mundri West County","Mundri","6548","MUD","28","AMA","Mundri West County","Mundri","Mundri Adventist Primary [MUD]","Primary","32","59","44","56","45","52","80","84","97","93","82","74","78","83","71","93","0","0","529","594","1123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1123"
"Amadi","Mundri West County","Mundri","6545","MZN","28","AMA","Mundri West County","Mundri","Mundri I primary [MZN]","Primary","35","43","20","32","22","30","26","31","25","27","12","40","5","27","10","5","0","0","155","235","390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","390"
"Amadi","Mundri West County","Mundri","6541","MII","28","AMA","Mundri West County","Mundri","Mundri II Primary School [MII]","Primary","132","128","33","44","35","26","19","28","35","37","45","28","36","37","25","52","0","0","360","380","740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","740"
"Amadi","Mundri West County","Mundri","6550","MWX","28","AMA","Mundri West County","Mundri","Mundri Secondary School [MWX]","Secondary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","63","19","69","2","26","7","19","0","0","59","177","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","236"
"Amadi","Mundri West County","Mundri","12924","WGZ","28","AMA","Mundri West County","Mundri","Mundri Women ALP Centre [WGZ]","ALP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mundri West County","Mundri","6547","NME","28","AMA","Mundri West County","Mundri","Noami Memorial Primary [NME]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mundri West County","Mundri","6538","WLH","28","AMA","Mundri West County","Mundri","Nyau I Primary School [WLH]","Primary","27","25","9","17","11","15","6","6","1","5","0","0","0","0","0","0","0","0","54","68","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122"
"Amadi","Mundri West County","Mundri","11367","XXQ","28","AMA","Mundri West County","Mundri","Nyau II(Anigo) Primary School [XXQ]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mundri West County","Mundri","6539","FKZ","28","AMA","Mundri West County","Mundri","Okari Primary School [FKZ]","Primary","33","27","25","29","31","27","23","17","14","12","12","13","0","0","0","0","0","0","138","125","263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","263"
"Amadi","Mundri West County","Mundri","12286","POD","28","AMA","Mundri West County","Mundri","Opaba Orphanage Primary School [POD]","Primary","47","63","23","29","10","5","7","6","10","16","0","0","0","0","0","0","0","0","97","119","216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","216"
"Amadi","Mundri West County","Mundri","13628","SRN","28","AMA","Mundri West County","Mundri","Sunrise Model Nursery School [SRN]","NUR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211","180","391","0","0","0","0","0","0","0","0","0","211","180","391","0","0","0","0","0","0","0","0","0","0","0","0","391"
"Amadi","Mundri West County","Mundri","12288","TLM","28","AMA","Mundri West County","Mundri","Talim Nursery And Primary School [TLM]","Primary","22","26","30","16","23","28","17","6","11","15","17","8","35","15","36","26","0","0","191","140","331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","331"
"Amadi","Mundri West County","Mundri","8168","TEU","28","AMA","Mundri West County","Mundri","Teachers Union Secondary School [TEU]","Secondary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","31","69","38","50","54","47","29","0","0","242","152","394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","394"
"Amadi","Mundri West County","Mundri","8758","YAF","28","AMA","Mundri West County","Mundri","Yanga Pre- School [YAF]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","18","54","0","0","0","0","0","0","0","0","0","0","0","0","36","18","54","0","0","0","0","0","0","0","0","0","54"
"Amadi","Mvolo County","Bahr El Girindi","8157","BAU","28","AMA","Mvolo County","Bahr El Girindi","Babari Primary School [BAU]","Primary","12","14","14","38","17","35","21","31","18","34","16","10","18","8","0","0","0","0","116","170","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Amadi","Mvolo County","Bahr El Girindi","6706","BEG","28","AMA","Mvolo County","Bahr El Girindi","Bahr El Gindi Primary School [BEG]","Primary","22","52","60","77","21","46","14","26","16","23","17","9","10","5","0","0","0","0","160","238","398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","398"
"Amadi","Mvolo County","Bahr El Girindi","9222","BGA","28","AMA","Mvolo County","Bahr El Girindi","Bahr Grindi ALP [BGA]","ALP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mvolo County","Bahr El Girindi","9274","BIC","28","AMA","Mvolo County","Bahr El Girindi","Bibikalau ALP Centre [BIC]","ALP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadi","Mvolo County","Bahr El Girindi","6703","BTK","28","AMA","Mvolo County","Bahr El Girindi","Bitkalau Primary School [BTK]","Primary","24","28","16","36","14","38","15","37","18","35","9","17","0","0","0","0","0","0","96","191","287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","287"
"Amadi","Mvolo County","Bahr El Girindi","7086","KTG","28","AMA","Mvolo County","Bahr El Girindi","Daa Dokolu Primary School [KTG]","Primary","33","44","37","41","18","34","12","14","18","7","17","9","0","0","0","0","0","0","135","149","284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","284"
