State,County,Payam,School_Name,School_Type,Total_Primary_Students,Total_Secondary_Students,Total_Students
Twic State,Twic County,Turalei,Abayok Primary School,Primary,416,0,416
Twic State,Twic County,Turalei,Agany Amuol Primary,Primary,562,0,562
Twic State,Twic County,Turalei,Akur Primary School,Primary,398,0,398
Twic State,Twic County,Turalei,Anyiel Abiel Primary School,Primary,729,0,729
Twic State,Twic County,Turalei,Anyiel Kuac Primary School,Primary,738,0,738
Twic State,Twic County,Turalei,Apirin primary,Primary,286,0,286
Twic State,Twic County,Turalei,Ayien Primary School,Primary,832,0,832
Twic State,Twic County,Turalei,Bunkor primary,Primary,312,0,312
Twic State,Twic County,Turalei,Dr. Justin Yac secondary School,Secondary,0,502,502
Twic State,Twic County,Turalei,Jock Abiel Primary School,Primary,416,0,416
Twic State,Twic County,Turalei,Kac Beek Primary School,Primary,364,0,364
Twic State,Twic County,Turalei,Kuileny Primary School,Primary,286,0,286
Twic State,Twic County,Turalei,Mading Abiel Primary School,Primary,754,0,754
Twic State,Twic County,Turalei,Madou Primary School,Primary,286,0,286
Twic State,Twic County,Turalei,Majakaher Primary School,Primary,810,0,810
Twic State,Twic County,Turalei,Majok Amuol Primary School,Primary,442,0,442
Twic State,Twic County,Turalei,Makeer Awet Primary,Primary,442,0,442
Twic State,Twic County,Turalei,Mangok Amuol,Primary,572,0,572
Twic State,Twic County,Turalei,Manyang Girls Primary School,Primary,338,0,338
Twic State,Twic County,Turalei,Mother Teresa Primary School,Primary,369,0,369
Twic State,Twic County,Turalei,Nyinapor Primary School,Primary,286,0,286
Twic State,Twic County,Turalei,Page ALP Centre,ALP,0,0,286
Twic State,Twic County,Turalei,Page Primary School,Primary,280,0,280
Twic State,Twic County,Turalei,Pandit Amuol Primary School,Primary,676,0,676
Twic State,Twic County,Turalei,Rhiau Primary School,Primary,412,0,412
Twic State,Twic County,Turalei,St Augustine Secondary School,Secondary,0,350,350
Twic State,Twic County,Turalei,St. Bakhita Primary School,Primary,416,0,416
Twic State,Twic County,Turalei,St. Elidio Catholic Primary,Primary,432,0,432
Twic State,Twic County,Turalei,St. Joseph Catholic Primary School,Primary,1012,0,1012
Twic State,Twic County,Turalei,Sunrise ALP School,ALP,0,0,416
Twic State,Twic County,Turalei,Thonbil Primary School,Primary,572,0,572
Twic State,Twic County,Turalei,Tong-Liet Primary School,Primary,571,0,571
Twic State,Twic County,Turalei,Turalei,Primary,809,0,809
Twic State,Twic County,Wunrok,Rumdit Evening school,Primary,390,0,390
Twic State,Twic County,Wunrok,Abek Primary School,Primary,312,0,312
Twic State,Twic County,Wunrok,Ajong Primary School,Primary,858,0,858
Twic State,Twic County,Wunrok,Angol Primary,Primary,442,0,442
Twic State,Twic County,Wunrok,Apukdit Primary School,Primary,287,0,287
Twic State,Twic County,Wunrok,Atiokuel Primary School,Primary,574,0,574
Twic State,Twic County,Wunrok,Awilgik Primary School,Primary,571,0,571
Twic State,Twic County,Wunrok,Ayienawudeeng Primary School,Primary,286,0,286
Twic State,Twic County,Wunrok,Dhangrial Primary School,Primary,1118,0,1118
Twic State,Twic County,Wunrok,Gool Primary School,Primary,572,0,572
Twic State,Twic County,Wunrok,Gorayak Primary School,Primary,390,0,390
Twic State,Twic County,Wunrok,Karibino Primary School,Primary,572,0,572
Twic State,Twic County,Wunrok,Kurum Primary School,Primary,572,0,572
Twic State,Twic County,Wunrok,Lut Abook Primary,Primary,286,0,286
Twic State,Twic County,Wunrok,Mabior Athony Primary school,Primary,520,0,520
Twic State,Twic County,Wunrok,Machot Primary,Primary,560,0,560
Twic State,Twic County,Wunrok,Majok-Ken Primary School.,Primary,572,0,572
Twic State,Twic County,Wunrok,Malou Awet Primary,Primary,286,0,286
Twic State,Twic County,Wunrok,Malou Hol Primary School,Primary,468,0,468
Twic State,Twic County,Wunrok,Malual Acot Primary School,Primary,364,0,364
Twic State,Twic County,Wunrok,Malual-Chol Primary School,Primary,338,0,338
Twic State,Twic County,Wunrok,Malueeth Primary School,Primary,416,0,416
Twic State,Twic County,Wunrok,Maper Authap Primary,Primary,364,0,364
Twic State,Twic County,Wunrok,Mathiang Adiang Girls Primary School,Primary,286,0,286
Twic State,Twic County,Wunrok,Mathiang Kou Primary school,Primary,286,0,286
Twic State,Twic County,Wunrok,Mayen Abun Primary,Primary,1534,0,1534
Twic State,Twic County,Wunrok,Mayen Senior Secondary,Secondary,0,1142,1142
Twic State,Twic County,Wunrok,Moun Primary School,Primary,312,0,312
Twic State,Twic County,Wunrok,Nyandeng Primary,Primary,405,0,405
Twic State,Twic County,Wunrok,Orphan Primary,Primary,286,0,286
Twic State,Twic County,Wunrok,Panleng Primary School,Primary,364,0,364
Twic State,Twic County,Wunrok,Panwakema Abidai Primary School,Primary,468,0,468
Twic State,Twic County,Wunrok,Ramjok Primary School,Primary,624,0,624
Twic State,Twic County,Wunrok,St Daniel Comboni Primary School,Primary,356,0,356
Twic State,Twic County,Wunrok,St. Thomas Moor Primary,Primary,598,0,598
Twic State,Twic County,Wunrok,Thur-Bang Primary School,Primary,416,0,416
Twic State,Twic County,Wunrok,Tiit-Cok Primary School,Primary,879,0,879
Twic State,Twic County,Wunrok,Tikajak Primary School,Primary,467,0,467
Twic State,Twic County,Wunrok,Unity Primary,Primary,442,0,442
Twic State,Twic County,Wunrok,Wac- jank primary school,Primary,442,0,442
Twic State,Twic County,Wunrok,Wunrok High School,Secondary,0,456,456
Wau,Bagari County,Baggari,Bangari Primary School,Primary,416,0,416
Wau,Bagari County,Baggari,Bringi Primary School,Primary,472,0,472
Wau,Bagari County,Baggari,Bussere Primary School,Primary,471,0,471
Wau,Bagari County,Baggari,Farajala (A) Primary,Primary,682,0,682
Wau,Bagari County,Baggari,Ferdinordo Goi Primary,Primary,448,0,448
Wau,Bagari County,Baggari,Masalaga Primary,Primary,577,0,577
Wau,Bagari County,Baggari,Moi Moi Primary,Primary,416,0,416
Wau,Bagari County,Baggari,Natabu Basic Primary School,Primary,338,0,338
Wau,Bagari County,Baggari,Ngisa Basic School Co-Education,Primary,655,0,655
Wau,Bagari County,Baggari,NGO Baggari Primary,Primary,359,0,359
Wau,Bagari County,Baggari,NGO-Halima (A) Primary School,Primary,526,0,526
Wau,Bagari County,Baggari,Ngodakala Primary,Primary,182,0,182
Wau,Bagari County,Baggari,Ngoku Primary School,Primary,488,0,488
Wau,Bagari County,Baggari,Ngolengbo (B) Primary,Primary,380,0,380
Wau,Bagari County,Baggari,Ngoltahima ( B) Primary,Primary,369,0,369
Wau,Bagari County,Baggari,Ngomba (A) Primary School,Primary,374,0,374
Wau,Bagari County,Baggari,Ngomba P.D.U,Primary,451,0,451
Wau,Bagari County,Baggari,Ngovedego Primary,Primary,345,0,345
Wau,Bagari County,Baggari,St Michael Primary School,Primary,822,0,822
Wau,Bagari County,Baggari,St. Mary Primary,Primary,494,0,494
Wau,Bagari County,Baggari,Sunday Basic Co School ECS,Primary,833,0,833
Wau,Bagari County,Baggari,Tadu Primary School,Primary,545,0,545
Wau,Bagari County,Besselia,Abushaka Basic Education,Primary,416,0,416
Wau,Bagari County,Besselia,Beselia Primary,Primary,508,0,508
Wau,Bagari County,Besselia,Kabii Primary,Primary,466,0,466
Wau,Bagari County,Besselia,Khor Ghana Basic Education,Primary,416,0,416
Wau,Bagari County,Besselia,Khormalang Primary,Primary,0,0,0
Wau,Bagari County,Besselia,Maju Basic School,Primary,314,0,314
Wau,Bagari County,Besselia,Mboro Primary,Primary,710,0,710
Wau,Bagari County,Besselia,Ngolengbo (A) Primary,Primary,417,0,417
Wau,Bagari County,Besselia,Ngolimbo (A) Primary School,Primary,0,0,0
Wau,Bagari County,Besselia,Ngongba Basic School,Primary,558,0,558
Wau,Bagari County,Kpayele,Gedi Basic School,Primary,408,0,408
Wau,Bagari County,Kpayele,Getan Primary School,Primary,340,0,340
Wau,Bagari County,Kpayele,Gugumaba Primary School,Primary,431,0,431
Wau,Bagari County,Kpayele,Kpaile Primary,Primary,359,0,359
Wau,Bagari County,Kpayele,Taban Primary,Primary,426,0,426
Wau,Bagari County,Kpayele,Tirga Primary School,Primary,283,0,283
Wau,Bagari County,Wau North,Afrah Nursery School,NUR,0,0,211
Wau,Bagari County,Wau North,Afrah Primary School,Primary,241,0,241
Wau,Bagari County,Wau North,Alraai Alsaleh Secondary School,Secondary,0,285,285
Wau,Bagari County,Wau North,Alraai Asaleh Primary School,Primary,632,0,632
Wau,Bagari County,Wau North,Aweil Gedi ALP School,ALP,0,0,779
Wau,Bagari County,Wau North,Aweil Gedid Primary School,Primary,832,0,832
Wau,Bagari County,Wau North,Baryar B primary School,Primary,275,0,275
Wau,Bagari County,Wau North,Bhil - Pham Basic School,Primary,551,0,551
Wau,Bagari County,Wau North,Bilpham ALP School,ALP,0,0,309
Wau,Bagari County,Wau North,Charles Lwaga Primary,Primary,1600,0,1600
Wau,Bagari County,Wau North,Clement MBoro Primary School,Primary,780,0,780
Wau,Bagari County,Wau North,Daniel Ali Academy Primary School,Primary,858,0,858
Wau,Bagari County,Wau North,Daniel Ali Kindergarten Nursery School,NUR,0,0,270
Wau,Bagari County,Wau North,Daraja Secondary,Secondary,0,254,254
Wau,Bagari County,Wau North,Day Star Academy Secondary School,Secondary,0,554,554
Wau,Bagari County,Wau North,Dier Akok Basic School,Primary,546,0,546
Wau,Bagari County,Wau North,Don Bosco VTC,Secondary,0,572,572
Wau,Bagari County,Wau North,Dr. John Garang Evening School,ALP,0,0,286
Wau,Bagari County,Wau North,Dr. John Garang Girls Primary,Primary,468,0,468
Wau,Bagari County,Wau North,El Muktar Girls secondary school,Secondary,0,300,300
Wau,Bagari County,Wau North,El Salaam S. S,Secondary,0,0,0
Wau,Bagari County,Wau North,El-Nukba Secondary School,Secondary,0,697,697
Wau,Bagari County,Wau North,Eldawa Girls Primary School,Primary,206,0,206
Wau,Bagari County,Wau North,Future Evening Primary,Primary,844,0,844
Wau,Bagari County,Wau North,Ganian IDPs Primary,Primary,21,0,21
Wau,Bagari County,Wau North,Genain Girls Basic Education,Primary,302,0,302
Wau,Bagari County,Wau North,Good Hope Primary School,Primary,493,0,493
Wau,Bagari County,Wau North,Green Mountain Primary School,Primary,1751,0,1751
Wau,Bagari County,Wau North,Grinti Boys Primary School,Primary,556,0,556
Wau,Bagari County,Wau North,Hai Bafra Kintergarden Nursery School,NUR,0,0,161
Wau,Bagari County,Wau North,HAI Bafura Boys Primary School,Primary,348,0,348
Wau,Bagari County,Wau North,Hai Elsalam Kinden Garden,PRE,0,0,110
Wau,Bagari County,Wau North,Homing Dove Primary School,Primary,683,0,683
Wau,Bagari County,Wau North,Homing Dove Secondary School,Secondary,0,346,346
Wau,Bagari County,Wau North,International Academy Primary School,Primary,253,0,253
Wau,Bagari County,Wau North,Ireneo Nursery and Primary School,Primary,567,0,567
Wau,Bagari County,Wau North,John Paul Ll Basic,Primary,797,0,797
Wau,Bagari County,Wau North,Jur River Secondary School,Secondary,0,74,74
Wau,Bagari County,Wau North,Kalvario Girls Primary,Primary,333,0,333
Wau,Bagari County,Wau North,Kiir Foundation Academy Secondary School,Secondary,0,458,458
Wau,Bagari County,Wau North,Liberty Basic Primary School,Primary,548,0,548
Wau,Bagari County,Wau North,Lokoloko Basic School,Primary,965,0,965
Wau,Bagari County,Wau North,Lokoloko Secondary School,Secondary,0,260,260
Wau,Bagari County,Wau North,Machakos Primary School,Primary,0,0,0
Wau,Bagari County,Wau North,Mama Jejuku Basic School,Primary,737,0,737
Wau,Bagari County,Wau North,Mario Mour Vision Primary School,Primary,797,0,797
Wau,Bagari County,Wau North,Masanatalip Primary School,Primary,295,0,295
Wau,Bagari County,Wau North,Morning Star Primary School,Primary,286,0,286
Wau,Bagari County,Wau North,Mukta Boys Basic School,Primary,351,0,351
Wau,Bagari County,Wau North,Panameth Primary School,Primary,508,0,508
Wau,Bagari County,Wau North,Parent Primary School,Primary,0,0,0
Wau,Bagari County,Wau North,Parent Secondary School,Secondary,0,0,0
Wau,Bagari County,Wau North,Pianthok Secondary School,Secondary,0,234,234
Wau,Bagari County,Wau North,Promise Secondary School,Secondary,0,729,729
Wau,Bagari County,Wau North,Quaranic Basic School,Primary,737,0,737
Wau,Bagari County,Wau North,Queen Land Nursery And Primary School,Primary,455,0,455
Wau,Bagari County,Wau North,Queen Land Nursery School,NUR,0,0,141
Wau,Bagari County,Wau North,Sikha Hadid,Primary,547,0,547
Wau,Bagari County,Wau North,Sikka Haddit Primary School,Primary,518,0,518
Wau,Bagari County,Wau North,South Sudan Independence Primary,Primary,643,0,643
Wau,Bagari County,Wau North,St. Joseph,Primary,1070,0,1070
Wau,Bagari County,Wau North,St. Paul Rhoda,Primary,634,0,634
Wau,Bagari County,Wau North,St. Raphael Basic School,Primary,462,0,462
Wau,Bagari County,Wau North,Standard Nursery School,NUR,0,0,283
Wau,Bagari County,Wau North,Standard primary School,Primary,831,0,831
Wau,Bagari County,Wau North,Standard Secondary,Secondary,0,0,0
Wau,Bagari County,Wau North,Sunday Secondary School,Secondary,0,260,260
Wau,Bagari County,Wau North,United Secondary School,Secondary,0,696,696
Wau,Bagari County,Wau North,Unity Primary,Primary,1615,0,1615
Wau,Bagari County,Wau North,Wau Comprehensive Secondary School,Secondary,0,650,650
Wau,Bagari County,Wau North,Wau Day Seconadary School,Secondary,0,254,254
Wau,Bagari County,Wau North,Wau High Secondary,Secondary,0,524,524
Wau,Bagari County,Wau North,Wau Naar AES School,Primary,707,0,707
Wau,Bagari County,Wau North,Wing Chun Primary School,Primary,630,0,630
Wau,Bagari County,Wau North,Wing Chun Secondary School,Secondary,0,524,524
Wau,Bagari County,Wau North,Zogolona Primary School,Primary,535,0,535
Wau,Bagari County,Wau South,Achol Majok Primary School,Primary,286,0,286
Wau,Bagari County,Wau South,Al-Mukhtar Girls Primary School,Primary,253,0,253
Wau,Bagari County,Wau South,Alexandria Primary School,Primary,406,0,406
Wau,Bagari County,Wau South,Auxilium Co-Basic,Primary,579,0,579
Wau,Bagari County,Wau South,Bahr El Ghazal Primary School,Primary,626,0,626
Wau,Bagari County,Wau South,Bahr El Ghazal Secondary School,Secondary,0,0,0
Wau,Bagari County,Wau South,Bar-Yar Basic School,Primary,286,0,286
Wau,Bagari County,Wau South,Biyiri Primary School,Primary,1280,0,1280
Wau,Bagari County,Wau South,Bright Future Kindergarten and Pri School,Primary,2071,0,2071
Wau,Bagari County,Wau South,Bright Star ALP Scool,ALP,0,0,450
Wau,Bagari County,Wau South,Bulluk Basic Education,Primary,846,0,846
Wau,Bagari County,Wau South,Buluk ALP Evening Primary School,ALP,0,0,572
Wau,Bagari County,Wau South,Buluk Secondary,Secondary,0,278,278
Wau,Bagari County,Wau South,Bussere National SSS,Secondary,0,1848,1848
Wau,Bagari County,Wau South,Deng Nhail Secondary School,Secondary,0,0,0
Wau,Bagari County,Wau South,Dr. John Garang Adult Primary School,Primary,286,0,286
Wau,Bagari County,Wau South,El Mustafa Secondary School,Secondary,0,213,213
Wau,Bagari County,Wau South,El Salaam Private S. S,Secondary,0,0,0
Wau,Bagari County,Wau South,Elmahad Elilmi Primary School,Primary,360,0,360
Wau,Bagari County,Wau South,Emmanuel Primary School,Primary,561,0,561
Wau,Bagari County,Wau South,Faragalla Basicschool Co-Education,Primary,516,0,516
Wau,Bagari County,Wau South,Friend of Children Foundation Primary School,Primary,595,0,595
Wau,Bagari County,Wau South,Friend of Children Foundation School,PRE,0,0,150
Wau,Bagari County,Wau South,Grinti Secondary,Secondary,0,208,208
Wau,Bagari County,Wau South,Hai Elsalam Primary School,Primary,618,0,618
Wau,Bagari County,Wau South,Hai Kosti Basic Boys School,Primary,627,0,627
Wau,Bagari County,Wau South,Hill Side Primary School,Primary,512,0,512
Wau,Bagari County,Wau South,Holy Family Co-Basic Nazareth,Primary,638,0,638
Wau,Bagari County,Wau South,Holy Heart Primary School,Primary,641,0,641
Wau,Bagari County,Wau South,Jebel Kheir Basic,Primary,1143,0,1143
Wau,Bagari County,Wau South,John Paul Secondary School - Wau,Secondary,0,820,820
Wau,Bagari County,Wau South,Kharmodir Girls Basic,Primary,721,0,721
Wau,Bagari County,Wau South,Khor Modir Girls Evening Primary,Primary,259,0,259
Wau,Bagari County,Wau South,Khorkorongo Basic,Primary,282,0,282
Wau,Bagari County,Wau South,Kotsi Girls Primary School,Primary,702,0,702
Wau,Bagari County,Wau South,Leaders Primary School,Primary,0,0,0
Wau,Bagari County,Wau South,Loyola Secondary School,Secondary,0,783,783
Wau,Bagari County,Wau South,Mama Teresa Education Centre,Primary,0,0,0
Wau,Bagari County,Wau South,Mar Murgus Primary School,Primary,809,0,809
Wau,Bagari County,Wau South,Mayo Girls Basic,Primary,488,0,488
Wau,Bagari County,Wau South,Mbili Girls Secondary school,Secondary,0,102,102
Wau,Bagari County,Wau South,Mutamadia Primary,Primary,416,0,416
Wau,Bagari County,Wau South,Nazereth Secondary,Secondary,0,236,236
Wau,Bagari County,Wau South,Nelson Mandela Secondary School,Secondary,0,0,0
Wau,Bagari County,Wau South,New Bilpam Basic Primary School,Primary,266,0,266
Wau,Bagari County,Wau South,Newsite Basic,Primary,287,0,287
Wau,Bagari County,Wau South,Nyanchigak Basic School,Primary,468,0,468
Wau,Bagari County,Wau South,Oxford Secondary School,Secondary,0,72,72
Wau,Bagari County,Wau South,Piantok (One Heart) Primary,Primary,0,0,0
Wau,Bagari County,Wau South,Royal King Secondary School,Secondary,0,0,0
Wau,Bagari County,Wau South,Salaam Basic School,Primary,315,0,315
Wau,Bagari County,Wau South,Sawasawa Primary,Primary,0,0,0
Wau,Bagari County,Wau South,Seven Day Adventist Primary school,Primary,374,0,374
Wau,Bagari County,Wau South,St. Thomas Basic School,Primary,542,0,542
Wau,Bagari County,Wau South,Toby Basic Primary School,Primary,1132,0,1132
Wau,Bagari County,Wau South,Wau (A) Boys Basic,Primary,475,0,475
Wau,Bagari County,Wau South,Wau (A) Girls Basic,Primary,532,0,532
Wau,Bagari County,Wau South,Wau Girls Secondary,Secondary,0,167,167
Wau,Bagari County,Wau South,Wau Junior Academy Primary School,Primary,587,0,587
Wau,Bagari County,Wau South,Wau Technical Sec. School,Secondary,0,178,178
Wau,Bagari County,Wau South,Zogolona (Alel-Chok(A)) Primary School,Primary,770,0,770
Wau,Jur River County,Kangi,Achol Gout Primary School,Primary,322,0,322
Wau,Jur River County,Kangi,Agor Primary School,Primary,286,0,286
Wau,Jur River County,Kangi,Ajiekdit Primary School,Primary,238,0,238
Wau,Jur River County,Kangi,Ajugo Primary School,Primary,286,0,286
